epoch,batch,global_step,loss
0,1,0,6.759538173675537
0,2,1,6.788697242736816
0,3,2,7.08362340927124
0,4,3,7.170802593231201
0,5,4,7.2339372634887695
0,6,5,7.202442646026611
0,7,6,6.794408321380615
0,8,7,7.005620002746582
0,9,8,7.145895004272461
0,10,9,7.151015281677246
0,11,10,7.2232537269592285
0,12,11,7.282769203186035
0,13,12,7.002742767333984
0,14,13,7.277029991149902
0,15,14,7.2837233543396
0,16,15,7.2097368240356445
0,17,16,7.026105880737305
0,18,17,7.180506229400635
0,19,18,7.200283527374268
0,20,19,6.9390869140625
0,21,20,7.0078558921813965
0,22,21,7.262961387634277
0,23,22,7.002420425415039
0,24,23,7.123769760131836
0,25,24,7.119848251342773
0,26,25,7.167534828186035
0,27,26,7.0443902015686035
0,28,27,6.886270999908447
0,29,28,7.040536880493164
0,30,29,6.880451679229736
0,31,30,6.867996692657471
0,32,31,6.902246952056885
0,33,32,6.852237224578857
0,34,33,6.901314735412598
0,35,34,6.849628925323486
0,36,35,6.764204502105713
0,37,36,6.7869553565979
0,38,37,6.8921356201171875
0,39,38,6.477981090545654
0,40,39,6.8239617347717285
0,41,40,6.711884498596191
0,42,41,6.795459747314453
0,43,42,6.7588043212890625
0,44,43,6.585691928863525
0,45,44,6.755516052246094
0,46,45,6.710692405700684
0,47,46,6.679211139678955
0,48,47,6.411897659301758
0,49,48,6.629647254943848
0,50,49,6.606564044952393
0,51,50,6.4139227867126465
0,52,51,6.398813724517822
0,53,52,6.420780181884766
0,54,53,6.501211166381836
0,55,54,6.360284328460693
0,56,55,6.299773693084717
0,57,56,6.532203674316406
0,58,57,6.2769341468811035
0,59,58,6.42903995513916
0,60,59,6.312530994415283
0,61,60,6.356656551361084
0,62,61,6.343724727630615
0,63,62,6.252617359161377
0,64,63,6.379189968109131
0,65,64,6.18626594543457
0,66,65,6.14630651473999
0,67,66,6.158288955688477
0,68,67,6.119964599609375
0,69,68,6.2653279304504395
0,70,69,5.95243501663208
0,71,70,6.064579963684082
0,72,71,5.923229694366455
0,73,72,6.226017475128174
0,74,73,6.307366371154785
0,75,74,6.2118916511535645
0,76,75,6.17191219329834
0,77,76,6.027219772338867
0,78,77,6.130176067352295
0,79,78,5.8861403465271
0,80,79,6.01708459854126
0,81,80,6.016813278198242
0,82,81,5.917752265930176
0,83,82,5.915285587310791
0,84,83,5.9008259773254395
0,85,84,5.856149196624756
0,86,85,5.859138488769531
0,87,86,6.021795749664307
0,88,87,5.942497253417969
0,89,88,5.899075031280518
0,90,89,5.781618595123291
0,91,90,5.802184581756592
0,92,91,5.868231773376465
0,93,92,5.873365879058838
0,94,93,5.813658714294434
0,95,94,5.709892272949219
0,96,95,5.721407890319824
0,97,96,5.726049423217773
0,98,97,5.780762195587158
0,99,98,5.702588081359863
0,100,99,5.586230754852295
0,101,100,5.604671001434326
0,102,101,5.764195442199707
0,103,102,5.563246726989746
0,104,103,5.61647367477417
0,105,104,5.633238315582275
0,106,105,5.597672462463379
0,107,106,5.6490607261657715
0,108,107,5.522554397583008
0,109,108,5.6161956787109375
0,110,109,5.506467819213867
0,111,110,5.567196369171143
0,112,111,5.54594087600708
0,113,112,5.507467746734619
0,114,113,5.486689567565918
0,115,114,5.514903545379639
0,116,115,5.469211578369141
0,117,116,5.536744117736816
0,118,117,5.413332462310791
0,119,118,5.398597240447998
0,120,119,5.32439661026001
0,121,120,5.332075119018555
0,122,121,5.392358779907227
0,123,122,5.274496078491211
0,124,123,5.472167015075684
0,125,124,5.310400485992432
0,126,125,5.4411468505859375
0,127,126,5.190820217132568
0,128,127,5.183513641357422
0,129,128,5.347616195678711
0,130,129,5.180543422698975
0,131,130,5.151026725769043
0,132,131,5.117544174194336
0,133,132,5.244192600250244
0,134,133,5.118458271026611
0,135,134,5.131836891174316
0,136,135,5.0605549812316895
0,137,136,5.0273942947387695
0,138,137,5.023274898529053
0,139,138,5.005335330963135
0,140,139,4.982015132904053
0,141,140,4.812339782714844
0,142,141,4.863200664520264
0,143,142,4.79724645614624
0,144,143,4.765071392059326
0,145,144,4.9087347984313965
0,146,145,4.6904096603393555
0,147,146,4.786257266998291
0,148,147,4.680473327636719
0,149,148,4.714453220367432
0,150,149,4.717088222503662
0,151,150,4.748518466949463
0,152,151,4.746353626251221
0,153,152,4.902271747589111
0,154,153,4.671448230743408
0,155,154,4.704484939575195
0,156,155,4.77511739730835
0,157,156,4.566051483154297
0,158,157,4.717519760131836
0,159,158,4.665567398071289
0,160,159,4.81428861618042
0,161,160,4.7746477127075195
0,162,161,4.635526180267334
0,163,162,4.641723155975342
0,164,163,4.724451541900635
0,165,164,4.6648430824279785
0,166,165,4.567205429077148
0,167,166,4.542725086212158
0,168,167,4.684262275695801
0,169,168,4.627761363983154
0,170,169,4.5839948654174805
0,171,170,4.585269451141357
0,172,171,4.603752136230469
0,173,172,4.457931995391846
0,174,173,4.640413284301758
0,175,174,4.405959129333496
0,176,175,4.484869956970215
0,177,176,4.495248794555664
0,178,177,4.506292343139648
0,179,178,4.371547222137451
0,180,179,4.542471885681152
0,181,180,4.465722560882568
0,182,181,4.560769557952881
0,183,182,4.5212883949279785
0,184,183,4.5185394287109375
0,185,184,4.375980854034424
0,186,185,4.505590915679932
0,187,186,4.477305889129639
0,188,187,4.447378158569336
0,189,188,4.512144088745117
0,190,189,4.603189945220947
0,191,190,4.329044818878174
0,192,191,4.383691310882568
0,193,192,4.372779369354248
0,194,193,4.371169567108154
0,195,194,4.361856937408447
0,196,195,4.5272064208984375
0,197,196,4.399565696716309
0,198,197,4.459194183349609
0,199,198,4.332284927368164
0,200,199,4.406847953796387
0,201,200,4.360866546630859
0,202,201,4.422581672668457
0,203,202,4.395106792449951
0,204,203,4.323521137237549
0,205,204,4.402065753936768
0,206,205,4.232387542724609
0,207,206,4.268308639526367
0,208,207,4.4412078857421875
0,209,208,4.298927307128906
0,210,209,4.340877056121826
0,211,210,4.276373386383057
0,212,211,4.207315444946289
0,213,212,4.267846584320068
0,214,213,4.410560131072998
0,215,214,4.357912063598633
0,216,215,4.274880886077881
0,217,216,4.302172660827637
0,218,217,4.260378360748291
0,219,218,4.310877799987793
0,220,219,4.304598808288574
0,221,220,4.211648941040039
0,222,221,4.285705089569092
0,223,222,4.18038272857666
0,224,223,4.167093276977539
0,225,224,4.326295375823975
0,226,225,4.290866851806641
0,227,226,4.231378078460693
0,228,227,4.300670146942139
0,229,228,4.3118791580200195
0,230,229,4.270046710968018
0,231,230,4.247560501098633
0,232,231,4.081324577331543
0,233,232,4.084152698516846
0,234,233,4.330143928527832
0,235,234,4.198879241943359
0,236,235,4.11224365234375
0,237,236,4.190547466278076
0,238,237,4.132354259490967
0,239,238,4.159882068634033
0,240,239,4.150176525115967
0,241,240,4.193788528442383
0,242,241,4.1017279624938965
0,243,242,4.170386791229248
0,244,243,4.140493869781494
0,245,244,4.160155773162842
0,246,245,4.202406406402588
0,247,246,4.231449604034424
0,248,247,3.9760799407958984
0,249,248,3.9430999755859375
0,250,249,4.093812465667725
0,251,250,4.03383731842041
0,252,251,4.0724568367004395
0,253,252,3.9911856651306152
0,254,253,3.9879302978515625
0,255,254,4.068081378936768
0,256,255,4.018458843231201
0,257,256,4.071700572967529
0,258,257,3.996565580368042
0,259,258,4.086002826690674
0,260,259,4.223567962646484
0,261,260,4.124807834625244
0,262,261,4.00807523727417
0,263,262,4.055408000946045
0,264,263,4.19768762588501
0,265,264,3.858900547027588
0,266,265,4.020296096801758
0,267,266,4.13786506652832
0,268,267,3.9073596000671387
0,269,268,3.954028367996216
0,270,269,3.944446325302124
0,271,270,3.8648698329925537
0,272,271,4.004445552825928
0,273,272,4.095883846282959
0,274,273,3.9276986122131348
0,275,274,3.991044759750366
0,276,275,3.947357416152954
0,277,276,3.894883155822754
0,278,277,3.787961483001709
0,279,278,3.7613003253936768
0,280,279,3.938863515853882
0,281,280,3.7625598907470703
0,282,281,3.99973726272583
0,283,282,3.8551111221313477
0,284,283,3.788102149963379
0,285,284,3.9011294841766357
0,286,285,3.7946228981018066
0,287,286,3.851656436920166
0,288,287,3.738250255584717
0,289,288,3.8056554794311523
0,290,289,3.7592968940734863
0,291,290,3.980870485305786
0,292,291,3.7496345043182373
0,293,292,3.8242132663726807
0,294,293,3.831523895263672
0,295,294,3.8240163326263428
0,296,295,3.6994855403900146
0,297,296,3.905510663986206
0,298,297,3.8029723167419434
0,299,298,3.7885355949401855
0,300,299,3.642327070236206
0,301,300,3.745530128479004
0,302,301,3.905982494354248
0,303,302,3.6323299407958984
0,304,303,3.6327033042907715
0,305,304,3.7075655460357666
