epoch,batch,global_step,loss
0,1,0,7.019961833953857
0,2,1,7.030591011047363
0,3,2,7.184908390045166
0,4,3,7.074343681335449
0,5,4,7.184241771697998
0,6,5,7.283141613006592
0,7,6,7.221600532531738
0,8,7,7.01259708404541
0,9,8,7.039975166320801
0,10,9,7.1496381759643555
0,11,10,7.126898288726807
0,12,11,7.0374579429626465
0,13,12,7.0508131980896
0,14,13,6.959751605987549
0,15,14,7.000763416290283
0,16,15,7.09395170211792
0,17,16,7.172479629516602
0,18,17,7.019753456115723
0,19,18,7.150990009307861
0,20,19,7.053239345550537
0,21,20,7.0400261878967285
0,22,21,7.026644229888916
0,23,22,7.15074348449707
0,24,23,6.846902370452881
0,25,24,6.812094211578369
0,26,25,7.0381975173950195
0,27,26,6.992217063903809
0,28,27,6.993443489074707
0,29,28,6.893612384796143
0,30,29,6.8550124168396
0,31,30,6.615640163421631
0,32,31,6.766149520874023
0,33,32,6.505184650421143
0,34,33,6.772608280181885
0,35,34,6.453775882720947
0,36,35,6.58220911026001
0,37,36,6.701106548309326
0,38,37,6.825827598571777
0,39,38,6.401821136474609
0,40,39,6.5568318367004395
0,41,40,6.448593616485596
0,42,41,6.4424896240234375
0,43,42,6.492367744445801
0,44,43,6.331533908843994
0,45,44,6.396420478820801
0,46,45,6.213371753692627
0,47,46,6.399429798126221
0,48,47,6.516371726989746
0,49,48,6.238116264343262
0,50,49,6.541336536407471
0,51,50,6.223790645599365
0,52,51,6.240035057067871
0,53,52,6.195781707763672
0,54,53,6.212400913238525
0,55,54,6.242281913757324
0,56,55,6.169463634490967
0,57,56,6.217620372772217
0,58,57,6.0117573738098145
0,59,58,6.197010517120361
0,60,59,5.891226291656494
0,61,60,6.0431318283081055
0,62,61,5.768017292022705
0,63,62,5.859415054321289
0,64,63,5.92055082321167
0,65,64,5.903435230255127
0,66,65,5.650300979614258
0,67,66,5.583140850067139
0,68,67,5.578706741333008
0,69,68,5.507918357849121
0,70,69,5.294716835021973
0,71,70,5.266963481903076
0,72,71,5.241068363189697
0,73,72,5.389853477478027
0,74,73,5.291909694671631
0,75,74,5.3322834968566895
0,76,75,5.165103912353516
0,77,76,5.280517578125
0,78,77,5.267298698425293
0,79,78,5.027699947357178
0,80,79,5.031073093414307
0,81,80,5.262777328491211
0,82,81,5.221832752227783
0,83,82,5.1302409172058105
0,84,83,5.083582401275635
0,85,84,5.141900062561035
0,86,85,5.065084934234619
0,87,86,5.122613430023193
0,88,87,5.011963844299316
0,89,88,5.061456203460693
0,90,89,4.964402198791504
0,91,90,5.250300884246826
0,92,91,5.038592338562012
0,93,92,4.819014549255371
0,94,93,4.9507527351379395
0,95,94,4.997559070587158
0,96,95,4.989658355712891
0,97,96,5.010809421539307
0,98,97,4.968492031097412
0,99,98,4.8216633796691895
0,100,99,4.906198501586914
0,101,100,5.025421142578125
0,102,101,4.969508171081543
0,103,102,4.935641288757324
0,104,103,4.9463791847229
0,105,104,4.8408589363098145
0,106,105,4.71733283996582
0,107,106,4.835150241851807
0,108,107,4.824538230895996
0,109,108,4.745301723480225
0,110,109,4.806860446929932
0,111,110,4.807098388671875
0,112,111,4.7258405685424805
0,113,112,4.705142021179199
0,114,113,4.6778998374938965
0,115,114,4.755037784576416
0,116,115,4.868337154388428
0,117,116,4.716769218444824
0,118,117,4.786773681640625
0,119,118,4.753594875335693
0,120,119,4.696511268615723
0,121,120,4.718552589416504
0,122,121,4.660148620605469
0,123,122,4.728004455566406
0,124,123,4.682836532592773
0,125,124,4.4936676025390625
0,126,125,4.648489475250244
0,127,126,4.562358379364014
0,128,127,4.61177396774292
0,129,128,4.541162490844727
0,130,129,4.753294944763184
0,131,130,4.6299943923950195
0,132,131,4.71970272064209
0,133,132,4.584327697753906
0,134,133,4.563004493713379
0,135,134,4.496095657348633
0,136,135,4.604158878326416
0,137,136,4.641218185424805
0,138,137,4.52698278427124
0,139,138,4.514253616333008
0,140,139,4.501224994659424
0,141,140,4.650432586669922
0,142,141,4.592859745025635
0,143,142,4.5681681632995605
0,144,143,4.665255069732666
0,145,144,4.435223579406738
0,146,145,4.419662952423096
0,147,146,4.428813457489014
0,148,147,4.413455963134766
0,149,148,4.513288974761963
0,150,149,4.348036289215088
0,151,150,4.511271953582764
0,152,151,4.382669448852539
0,153,152,4.3635573387146
0,154,153,4.58665132522583
0,155,154,4.5050883293151855
0,156,155,4.3587164878845215
0,157,156,4.404348850250244
0,158,157,4.302055835723877
0,159,158,4.297216415405273
0,160,159,4.306847095489502
0,161,160,4.4414825439453125
0,162,161,4.518375396728516
0,163,162,4.285611629486084
0,164,163,4.262064456939697
0,165,164,4.19765043258667
0,166,165,4.489470481872559
0,167,166,4.383903503417969
0,168,167,4.3364081382751465
0,169,168,4.189219951629639
0,170,169,4.427506446838379
0,171,170,4.351046562194824
0,172,171,4.334990978240967
0,173,172,4.458643913269043
0,174,173,4.196455955505371
0,175,174,4.21597957611084
0,176,175,4.447672367095947
0,177,176,4.3773298263549805
0,178,177,4.403773307800293
0,179,178,4.219636917114258
0,180,179,4.231057643890381
0,181,180,4.245616912841797
0,182,181,4.3581318855285645
0,183,182,4.213022708892822
0,184,183,4.094230651855469
0,185,184,4.162115097045898
0,186,185,4.239095687866211
0,187,186,4.341475963592529
0,188,187,4.2079010009765625
0,189,188,4.17964506149292
0,190,189,4.1642560958862305
0,191,190,4.054040431976318
0,192,191,4.170929908752441
0,193,192,4.3698248863220215
0,194,193,4.18983793258667
0,195,194,4.2975687980651855
0,196,195,4.078158378601074
0,197,196,4.048009395599365
0,198,197,4.188231468200684
0,199,198,4.224086761474609
0,200,199,4.139378547668457
0,201,200,4.2271599769592285
0,202,201,4.255712985992432
0,203,202,4.1915764808654785
0,204,203,4.222992897033691
0,205,204,4.075107097625732
0,206,205,4.141085624694824
0,207,206,4.138730049133301
0,208,207,4.1800923347473145
0,209,208,4.147645473480225
0,210,209,4.225134372711182
