epoch,batch,global_step,loss
0,1,0,6.235143661499023
0,2,1,6.617055416107178
0,3,2,6.874835968017578
0,4,3,6.746580600738525
0,5,4,6.237154483795166
0,6,5,6.265567302703857
0,7,6,6.26274299621582
0,8,7,7.073981285095215
0,9,8,6.7312469482421875
0,10,9,6.673294544219971
0,11,10,6.7831034660339355
0,12,11,6.8442864418029785
0,13,12,6.745736122131348
0,14,13,6.566493988037109
0,15,14,6.533625602722168
0,16,15,6.652770519256592
0,17,16,6.752746105194092
0,18,17,6.462355613708496
0,19,18,6.744426250457764
0,20,19,6.766921520233154
0,21,20,6.6131181716918945
0,22,21,6.510088920593262
0,23,22,6.79533052444458
0,24,23,6.692424297332764
0,25,24,6.687651634216309
0,26,25,6.530037879943848
0,27,26,6.626269817352295
0,28,27,6.468527793884277
0,29,28,6.188337326049805
0,30,29,6.562862873077393
0,31,30,6.4738545417785645
0,32,31,6.22349214553833
0,33,32,5.97454833984375
0,34,33,6.233414649963379
0,35,34,6.261796951293945
0,36,35,5.982007026672363
0,37,36,6.090162754058838
0,38,37,6.183259010314941
0,39,38,6.08873176574707
0,40,39,5.900530815124512
0,41,40,5.746545314788818
0,42,41,5.826867580413818
0,43,42,5.751949310302734
0,44,43,5.7802324295043945
0,45,44,6.033248424530029
0,46,45,5.674266338348389
0,47,46,5.7773661613464355
0,48,47,5.679120063781738
0,49,48,5.6751885414123535
0,50,49,5.706203937530518
0,51,50,5.680393218994141
0,52,51,5.845951557159424
0,53,52,5.570980072021484
0,54,53,5.493589878082275
0,55,54,5.571219444274902
0,56,55,5.556676387786865
0,57,56,5.654067516326904
0,58,57,5.525126934051514
0,59,58,5.407069683074951
0,60,59,5.444104194641113
0,61,60,5.514776229858398
0,62,61,5.49783992767334
0,63,62,5.385206699371338
0,64,63,5.403527736663818
0,65,64,5.406624794006348
0,66,65,5.3382720947265625
0,67,66,5.239011764526367
0,68,67,5.269023895263672
0,69,68,5.279515743255615
0,70,69,5.476685047149658
0,71,70,5.37038516998291
0,72,71,5.263526439666748
0,73,72,5.281771659851074
0,74,73,5.286221027374268
0,75,74,5.233120918273926
0,76,75,5.25985860824585
0,77,76,5.14406156539917
0,78,77,5.307438373565674
0,79,78,5.138850688934326
0,80,79,5.221833229064941
0,81,80,5.196629047393799
0,82,81,5.204480171203613
0,83,82,5.148687839508057
0,84,83,5.181386470794678
0,85,84,5.218527317047119
0,86,85,5.099069118499756
0,87,86,5.0784525871276855
0,88,87,5.015453815460205
0,89,88,5.0960469245910645
0,90,89,5.048031330108643
0,91,90,5.014002799987793
0,92,91,5.026604652404785
0,93,92,5.005370140075684
0,94,93,5.0940423011779785
0,95,94,5.210855484008789
0,96,95,5.122425556182861
0,97,96,5.098010540008545
0,98,97,4.9832987785339355
0,99,98,4.959743022918701
0,100,99,5.090092658996582
0,101,100,4.968838214874268
0,102,101,4.925685882568359
0,103,102,5.12621545791626
0,104,103,4.945214748382568
0,105,104,4.908691883087158
0,106,105,4.99989128112793
0,107,106,4.971246719360352
0,108,107,4.897919178009033
0,109,108,4.862083911895752
0,110,109,4.938390731811523
0,111,110,4.846685409545898
0,112,111,4.853691101074219
0,113,112,4.922601699829102
0,114,113,4.801693916320801
0,115,114,4.8226494789123535
0,116,115,4.9012017250061035
0,117,116,4.9296088218688965
0,118,117,4.812132358551025
0,119,118,5.024294376373291
0,120,119,4.874279499053955
0,121,120,4.790496349334717
0,122,121,4.75734806060791
0,123,122,4.665773868560791
0,124,123,4.810903549194336
0,125,124,4.754833221435547
0,126,125,4.747628211975098
0,127,126,4.644707202911377
0,128,127,4.843644618988037
0,129,128,4.662048816680908
0,130,129,4.784273147583008
0,131,130,4.658824443817139
0,132,131,4.669858932495117
0,133,132,4.682002544403076
0,134,133,4.742361545562744
0,135,134,4.755622863769531
0,136,135,4.83042573928833
0,137,136,4.785899639129639
0,138,137,4.78391170501709
0,139,138,4.786804676055908
0,140,139,4.730984210968018
0,141,140,4.625452041625977
0,142,141,4.61760139465332
0,143,142,4.6527910232543945
0,144,143,4.506925106048584
0,145,144,4.723203182220459
0,146,145,4.562315940856934
0,147,146,4.663206577301025
0,148,147,4.689010143280029
0,149,148,4.610037803649902
0,150,149,4.531860828399658
0,151,150,4.520137786865234
0,152,151,4.516657829284668
0,153,152,4.467296123504639
0,154,153,4.518913269042969
0,155,154,4.615631103515625
0,156,155,4.404025077819824
0,157,156,4.41958475112915
0,158,157,4.421822547912598
0,159,158,4.473505020141602
0,160,159,4.350040435791016
0,161,160,4.451682090759277
0,162,161,4.509716510772705
0,163,162,4.544880390167236
0,164,163,4.452392101287842
0,165,164,4.396208763122559
0,166,165,4.451316833496094
0,167,166,4.474706649780273
0,168,167,4.456345081329346
0,169,168,4.516061305999756
0,170,169,4.454707145690918
0,171,170,4.384787082672119
0,172,171,4.259415626525879
0,173,172,4.384644985198975
0,174,173,4.388940811157227
0,175,174,4.328652858734131
0,176,175,4.296645164489746
0,177,176,4.422182083129883
0,178,177,4.3665056228637695
0,179,178,4.389351844787598
0,180,179,4.407523155212402
0,181,180,4.351234436035156
0,182,181,4.441004753112793
0,183,182,4.402280330657959
0,184,183,4.337339878082275
0,185,184,4.500843524932861
0,186,185,4.170237064361572
0,187,186,4.190437316894531
0,188,187,4.443729877471924
0,189,188,4.190925121307373
0,190,189,4.253590106964111
0,191,190,4.235560894012451
0,192,191,4.21103572845459
0,193,192,4.373022556304932
0,194,193,4.202516555786133
0,195,194,4.134433746337891
0,196,195,4.119878768920898
0,197,196,4.1869916915893555
